,id,location,created_at,username,,following,followers,retweetcount,favorite,text
4520,1.57E+18,socal,9/26/22 19:17,Meidas_Karine,,7168,6537,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4521,1.57E+18,squirrel hill south,9/26/22 19:15,Bram_R,,2001,2214,0,0,"@OldSkoolLeftist @endlessrevolt @ProbablyMonty4 @RedEviction @benigma2017 @autumnrain04 @JenD1974 @smenor @WhatWouldJahDo @clintonrjean @POTUS @JoeBiden ^ they live in a blue state which implements Obamacare to the max. i'm jealous, PA's ""senate"" leans it rightward. But the Rs they're running for Gov + US Senate now are either hopelessly extreme insurrectionists or whackadoodles or both. MOST ardent leftists see the stakes but ðŸ¤žðŸ¼"
4522,1.57E+18,"hey, philly, hey",9/26/22 19:14,nicolewolverton,,2751,4360,0,0,"Did you know that over the last 20 years PA has been under Republican control for 19/20 years in the state Senate and 13/20 years in the state House, not to mention 12/20 in the Governor's seat? This might be why PA can't have nice things. https://t.co/IwWD8ov5nV"
4523,1.57E+18,detroit,9/26/22 19:11,Jroogh,,2409,719,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4524,1.57E+18,"hey, philly, hey",9/26/22 19:11,nicolewolverton,,2751,4360,1,6,"@PAGOP Er...over the last 20 years PA has been under Republican legislative control for 19/20 years in the state Senate and 13/20 years in the state House, not to mention 12/20 in the Governor's seat. Maybe taken an inward look if you don't like the conditions in PA."
4525,1.57E+18,"texas, usa",9/26/22 19:09,neluna11,,1238,267,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4526,1.57E+18,austin,9/26/22 19:08,NeelyAshmun,,2032,1320,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4527,1.57E+18,"pennsylvania, usa",9/26/22 19:06,AlMace8,,2162,2206,2,0,"@Kathy4Truth To bring this to an end, we must support @dougmastriano for PA governor and @DrOz for PA Senate."
4528,1.57E+18,"west bloomfield, mi",9/26/22 19:05,PatriciaJewel,,874,352,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4529,1.57E+18,"oxford, pa",9/26/22 19:05,alstarkey,,2640,3264,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4530,1.57E+18,"western nc, blue ridge mtns",9/26/22 19:03,MLipkinWriter,,1887,683,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4531,1.57E+18,,9/26/22 19:03,rhsvcs,,3182,1920,1,0,John Fetterman Is a Radical Leftist â€” When Will Pa. Find Out? https://t.co/amvKByEsuJ
4532,1.57E+18,central ky,9/26/22 19:01,starrifle,,156,104,4,0,"""Iâ€™m the only candidate in this race who has fought violent crime and won.""

Great op-ed by PA Dem Senate nominee, @JohnFetterman, firing back at Tucker Carlson. https://t.co/gia2PC2828"
4533,1.57E+18,,9/26/22 19:00,SkoienMartha,,2564,1758,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4534,1.57E+18,i'm ubiquitous. ,9/26/22 19:00,journogal,,1190,502,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4535,1.57E+18," bigcity , pa",9/26/22 19:00,PhillyInquirer,,959,449339,6,21,"The Fraternal Order of Police Lodge 5 is splitting its ticket by endorsing the GOP nominee in Pennsylvania's U.S. Senate race and Democrat Josh Shapiro in the gubernatorial election.
https://t.co/MB6hETYoKl"
4536,1.57E+18,,9/26/22 18:59,CarsonS96329859,,151,23,0,1,@Elections_Daily @JosephSzymanski How is WI senate race lean R but PAâ€™s is a tossup?
4537,1.57E+18,"chicago, il",9/26/22 18:58,lmganda1,,246,192,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4538,1.57E+18,"anywhere, usa",9/26/22 18:57,Jen06151793,,503,414,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4539,1.57E+18, bigcity ,9/26/22 18:57,Janet_McH,,722,533,0,0,#PPDUnion playing both sides. Typical. Trying to have cake and eat it too.  #VoteFetterman https://t.co/1rCSMi2ZKl
4540,1.57E+18," bigcity , pa",9/26/22 18:56,ProgNewDealer,,1480,1796,0,3,"""PA Senate will be within 2 points!"" Wow thank you for this bold prediction, very cool"
4541,1.57E+18,,9/26/22 18:56,BDraaus,,545,154,17,0,PA Senate candidate John Fetterman deftly swatted away Tucker Carlsonâ€™s snide remarks about his tattoos. https://t.co/3i0CpSKs3S
4542,1.57E+18,,9/26/22 18:55,justice4all01,,17385,21883,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4543,1.57E+18,,9/26/22 18:55,Rezdragon43,,377,103,0,0,@thehill @JohnFetterman https://t.co/B51GOEHOOw
4544,1.57E+18,,9/26/22 18:55,normalishvegan,,324,220,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4545,1.57E+18,"framingham, ma",9/26/22 18:54,UgandanPrinc3,,845,278,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4546,1.57E+18,,9/26/22 18:54,steeleebird,,619,561,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4547,1.57E+18,"wisconsin, usa",9/26/22 18:53,robbynb,,2253,950,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4548,1.57E+18,,9/26/22 18:53,Rezdragon43,,377,103,0,0,@Popehat https://t.co/B51GOEHgYY
4549,1.57E+18,,9/26/22 18:52,Rezdragon43,,377,103,0,0,@FPWellman https://t.co/B51GOEHgYY
4550,1.57E+18,"pennsylvania, usa",9/26/22 18:51,KimKucherer,,3972,2278,22,0,"#PA 

âœ”ï¸Make sure you are registered to vote! 

âœ”ï¸Last day to register: Oct 24! 

âœ”ï¸Elect @JohnFetterman to senate 
&amp; @JoshShapiroPA for Gov! 

#ONEV1 #Dems4USA https://t.co/Fj94OwCQPE https://t.co/r5CyyZKLaw"
4551,1.57E+18,"louisiana, usa",9/26/22 18:51,classynogin,,798,386,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4552,1.57E+18,united states,9/26/22 18:50,andy4democracy,,18317,22520,129,0,"EXPAND THE SENATE. @JohnFetterman PA (D) Candidate for the U.S. Senate #VoteForFettermanPA 
#wtpBLUE #DemVoice1 #FreshResists 

    â€œHealthcare workers need to be paid &amp; respected like the heroes they are. I was honored to walk alongside you. 
The Union Way of Life forever ðŸ’¯â€JF https://t.co/u18okihnoM"
4553,1.57E+18,"madison wisconsin, usa",9/26/22 18:49,RomanSchilling,,276,255,4,0,"@ninaturner We have to vote more Democrats into the Senate to make Sinema irrelevant. We need to flip PA, OH and WI and possibly FL to do it!!"
4554,1.57E+18,"on a beach, the shore, a boat.",9/26/22 18:49,jhadleyconrad,,2155,2720,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4555,1.57E+18,,9/26/22 18:48,abolishrule2,,47,21,0,1,"@michigan_lion Republicans blew it in MI/PA/NH/MA by electing goofball candidates in the primaries and pushing races towards Dems. Republicans still have a significant chance of winning the Senate, but if they do, it will be despite their efforts, not because of them."
4556,1.57E+18,,9/26/22 18:48,BStubbles,,15184,17862,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4557,1.57E+18,"on a beach, the shore, a boat.",9/26/22 18:48,jhadleyconrad,,2155,2720,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4558,1.57E+18,canada,9/26/22 18:48,labelles_china,,5580,5317,129,0,"EXPAND THE SENATE. @JohnFetterman PA (D) Candidate for the U.S. Senate #VoteForFettermanPA 
#wtpBLUE #DemVoice1 #FreshResists 

    â€œHealthcare workers need to be paid &amp; respected like the heroes they are. I was honored to walk alongside you. 
The Union Way of Life forever ðŸ’¯â€JF https://t.co/u18okihnoM"
4559,1.57E+18,,9/26/22 18:48,Squirrel1110,,264,1844,2,0,"@AaronParnas Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL"
4560,1.57E+18,"the bronx, ny.",9/26/22 18:47,HPunster,,690,67,17,0,PA Senate candidate John Fetterman deftly swatted away Tucker Carlsonâ€™s snide remarks about his tattoos. https://t.co/3i0CpSKs3S
4561,1.57E+18,,9/26/22 18:47,Iluvmy2dogs88,,3653,3725,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4562,1.57E+18,chicago suburb,9/26/22 18:47,LucyCro63776176,,621,413,0,2,"@Kaguya__02 Now I see why you locked your account. Most wokes wouldn't think twice though, and I know you were looking at it intellectually. Being intellectual can cause you trouble if running for office (PA Senate). You're probably not following it. The Republican taking heat, surprisingly."
4563,1.57E+18,"ohio, usa",9/26/22 18:46,alldisney2,,4999,2784,8,0,@BaddCompani Support @JohnFetterman running against Oz in PA. A realistic chance at  increasing the numbers in the Senate.
4564,1.57E+18,,9/26/22 18:46,sonwinks,,3225,4175,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4565,1.57E+18,,9/26/22 18:45,karinchu,,1058,1016,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4566,1.57E+18,america ðÿ‡ºðÿ‡¸,9/26/22 18:45,TheSizzleReport,,34129,52734,22,0,"#PA 

âœ”ï¸Make sure you are registered to vote! 

âœ”ï¸Last day to register: Oct 24! 

âœ”ï¸Elect @JohnFetterman to senate 
&amp; @JoshShapiroPA for Gov! 

#ONEV1 #Dems4USA https://t.co/Fj94OwCQPE https://t.co/r5CyyZKLaw"
4567,1.57E+18,,9/26/22 18:44,CyberPlayGround,,1875,1543,2,0,Daily News |  Phillyâ€™s police union has endorsed Republican Mehmet Oz in the U.S. Senate race https://t.co/wiNZxSL1p4
4568,1.57E+18,,9/26/22 18:42,mcwups1,,296,53,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4569,1.57E+18,,9/26/22 18:42,lemonadechandy,,1310,966,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4570,1.57E+18,"bronx, ny",9/26/22 18:42,Yoryie_Irizarry,,649,751,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4571,1.57E+18,"louisiana, usa",9/26/22 18:40,7Ginarose,,467,384,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4572,1.57E+18,new zealand,9/26/22 18:39,floodtownkumara,,1520,440,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4573,1.57E+18,"corinth, tx",9/26/22 18:38,gradumacated,,1961,406,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4574,1.57E+18,"seattle, wa",9/26/22 18:37,pixiekat666,,11188,11470,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
