,id,concatenated,created_at,username,,following,followers,retweetcount,favorite,text,location
4158,1.57E+18,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:38,EdnaKB2,,4950,3885,80,0,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4159,1.57E+18,"DAYÃ°Å¸â€Å¸- STATE LEGISLATIVE SPOTLIGHT

Democrat: Jill Dennin (@JillforPA)

Race: Pennsylvania State Senate 24

Democrats are just 4 seats away from flipping the PA State Senate, which has been GOP-controlled since *1993*.
https://t.co/7goAdMQptrkansas-unfortunately",9/26/22 22:37,king_sandirella,,795,628,5,0,"DAYÃ°Å¸â€Å¸- STATE LEGISLATIVE SPOTLIGHT

Democrat: Jill Dennin (@JillforPA)

Race: Pennsylvania State Senate 24

Democrats are just 4 seats away from flipping the PA State Senate, which has been GOP-controlled since *1993*.
https://t.co/7goAdMQptr",kansas-unfortunately
4160,1.57E+18,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO",9/26/22 22:37,DoucheBagWisdom,,1506,768,200,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO",
4161,1.57E+18,"""...When casting their ballots, voters consider personality, party allegiance, character traits and other factors. In PA's Senate election, a candidateÃ¢â‚¬â„¢s personal health has come to the fore...
https://t.co/EKHRQgJRcG",9/26/22 22:37,BustFreebooter,,1431,240,72,0,"""...When casting their ballots, voters consider personality, party allegiance, character traits and other factors. In PA's Senate election, a candidateÃ¢â‚¬â„¢s personal health has come to the fore...
https://t.co/EKHRQgJRcG",
4162,1.57E+18,"Fetterman-Oz debate in Pa. Senate race set as chances dim for debate between Mastriano, Shapiro in governorÃ¢â‚¬â„¢s race. https://t.co/fbbOyXyYUnpennsylvania, usa",9/26/22 22:37,aykrivwassup,,5000,1657,10,0,"Fetterman-Oz debate in Pa. Senate race set as chances dim for debate between Mastriano, Shapiro in governorÃ¢â‚¬â„¢s race. https://t.co/fbbOyXyYUn","pennsylvania, usa"
4163,1.57E+18,"@eviledrobinson Neither of the pa Senate candidates or governor candidates are that impressive, with tattoos or no tattoos.",9/26/22 22:37,NickfromPa4419,,30,35,0,0,"@eviledrobinson Neither of the pa Senate candidates or governor candidates are that impressive, with tattoos or no tattoos.",
4164,1.57E+18,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaOlos angeles",9/26/22 22:37,electroboyusa,,66226,120149,200,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO",los angeles
4165,1.57E+18,"@BillyBaldwin Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FLflorida ",9/26/22 22:37,ColetteLona1,,1317,3528,1,0,"@BillyBaldwin Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",florida 
4166,1.57E+18,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDYhawaii, usa",9/26/22 22:36,CarlitaMemosa,,2428,2041,1874,0,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDY","hawaii, usa"
4167,1.57E+18,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDYlos angeles",9/26/22 22:36,electroboyusa,,66226,120149,1874,0,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDY",los angeles
4168,1.57E+18,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John FettermanÃ¢â‚¬â„¢s tattoos. ItÃ¢â‚¬â„¢s also a sign that the GOP has no ideas to actually help people.",9/26/22 22:36,JenLuvsMonkeys,,4998,3106,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John FettermanÃ¢â‚¬â„¢s tattoos. ItÃ¢â‚¬â„¢s also a sign that the GOP has no ideas to actually help people.",
4169,1.57E+18,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaOtampa, fl",9/26/22 22:35,LindaMalvesto,,3168,1487,200,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO","tampa, fl"
4170,1.57E+18,I think everyone in PA Senate district 33 has known that Mastriano was gonna run for governor since at least 2020the 717 ,9/26/22 22:33,based_rowing,,370,168,0,0,I think everyone in PA Senate district 33 has known that Mastriano was gonna run for governor since at least 2020,the 717 
4171,1.57E+18,"@ProjectLincoln Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FLorlando, fl",9/26/22 22:32,DianneIrby,,4992,2778,3,0,"@ProjectLincoln Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL","orlando, fl"
4172,1.57E+18,"@JohnFetterman @malcolmkenyatta Oz at least understands having to go to work everyday, as opposed to a man who lived off his parents till he was 49.
https://t.co/x6p0mjCn3Hin an alley near a dumpster.",9/26/22 22:31,David40478969,,256,18,0,2,"@JohnFetterman @malcolmkenyatta Oz at least understands having to go to work everyday, as opposed to a man who lived off his parents till he was 49.
https://t.co/x6p0mjCn3H",in an alley near a dumpster.
4173,1.57E+18,"DAYÃ°Å¸â€Å¸- STATE LEGISLATIVE SPOTLIGHT

Democrat: Jill Dennin (@JillforPA)

Race: Pennsylvania State Senate 24

Democrats are just 4 seats away from flipping the PA State Senate, which has been GOP-controlled since *1993*.
https://t.co/7goAdMQptrlos angeles, ca Ã°Ã¿Å“Â´",9/26/22 22:30,Lady_Star_Gem,,18237,46534,5,0,"DAYÃ°Å¸â€Å¸- STATE LEGISLATIVE SPOTLIGHT

Democrat: Jill Dennin (@JillforPA)

Race: Pennsylvania State Senate 24

Democrats are just 4 seats away from flipping the PA State Senate, which has been GOP-controlled since *1993*.
https://t.co/7goAdMQptr","los angeles, ca Ã°Ã¿Å“Â´"
4174,1.57E+18,"Republican U.S. Senate candidate Dr. Mehmet Oz and Democratic governor candidate Josh Shapiro will participate in conversations with at a Pa. Chamber dinner next month after their opponents nixed proposed debates. https://t.co/aIu5BfcXOT smalltown , pa",9/26/22 22:30,PatriotNews,,127,62665,0,0,Republican U.S. Senate candidate Dr. Mehmet Oz and Democratic governor candidate Josh Shapiro will participate in conversations with at a Pa. Chamber dinner next month after their opponents nixed proposed debates. https://t.co/aIu5BfcXOT," smalltown , pa"
4175,1.57E+18,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaOphilly from moco md",9/26/22 22:29,erosen1,,6532,11515,200,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO",philly from moco md
4176,1.57E+18,"EXPAND THE SENATE. @JohnFetterman PA (D) Candidate for the U.S. Senate #VoteForFettermanPA 
#wtpBLUE #DemVoice1 #FreshResists 

    Ã¢â‚¬Å“Healthcare workers need to be paid &amp; respected like the heroes they are. I was honored to walk alongside you. 
The Union Way of Life forever Ã°Å¸â€™Â¯Ã¢â‚¬ÂJF https://t.co/u18okihnoMpa in usa",9/26/22 22:29,ctap20,,2265,1229,129,0,"EXPAND THE SENATE. @JohnFetterman PA (D) Candidate for the U.S. Senate #VoteForFettermanPA 
#wtpBLUE #DemVoice1 #FreshResists 

    Ã¢â‚¬Å“Healthcare workers need to be paid &amp; respected like the heroes they are. I was honored to walk alongside you. 
The Union Way of Life forever Ã°Å¸â€™Â¯Ã¢â‚¬ÂJF https://t.co/u18okihnoM",pa in usa
4177,1.57E+18,"@ImNotMandie According to PA law, you're now on the ballot for senate.virginia, usa",9/26/22 22:29,Ruffin_Shot,,877,516,0,1,"@ImNotMandie According to PA law, you're now on the ballot for senate.","virginia, usa"
4178,1.57E+18,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FLocala, florida",9/26/22 22:29,MasterRBert,,1630,360,80,0,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL","ocala, florida"
4179,1.57E+18,"@dscc Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FLlas vegas, nv",9/26/22 22:28,Peechy9873,,964,350,1,0,"@dscc Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL","las vegas, nv"
4180,1.57E+18,"@MeidasTouch Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FLcolorado springs, co",9/26/22 22:28,RustyEleby,,3564,2781,4,0,"@MeidasTouch Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL","colorado springs, co"
4181,1.57E+18,"John Fetterman has spent his entire life serving the people of Pennsylvania.

John IS Pennsylvania &amp; that's why we will elect him to represent PA in the US Senate.crazytown",9/26/22 22:28,AnnetteLicitra,,4052,1177,1658,0,"John Fetterman has spent his entire life serving the people of Pennsylvania.

John IS Pennsylvania &amp; that's why we will elect him to represent PA in the US Senate.",crazytown
4182,1.57E+18,@newtgingrich An even better question is how the hell he became a senate candidate. Come on PA you can do better.,9/26/22 22:26,smoke_n_whisky,,232,165,0,0,@newtgingrich An even better question is how the hell he became a senate candidate. Come on PA you can do better.,
4183,1.57E+18,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FLmassachusetts, usa",9/26/22 22:26,dkamac1,,5063,4607,80,0,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL","massachusetts, usa"
4184,1.57E+18,"@Shane_maps There have been 27 polls of the PA Senate race since the primary. Not one single poll has shown Oz with a lead. Not one.

Lord, please in my next life, give me the confidence level of ET Cons Ã°Å¸Â¤Â£Ã°Å¸Â¤Â£Ã°Å¸Â¤Â¡Ã°Å¸Â¤Â¡chicago, il",9/26/22 22:25,ChiCyph80,,648,417,0,7,"@Shane_maps There have been 27 polls of the PA Senate race since the primary. Not one single poll has shown Oz with a lead. Not one.

Lord, please in my next life, give me the confidence level of ET Cons Ã°Å¸Â¤Â£Ã°Å¸Â¤Â£Ã°Å¸Â¤Â¡Ã°Å¸Â¤Â¡","chicago, il"
4185,1.57E+18,"@newtgingrich Why would Oz live in NJ but run for Senate in PA? So many questions!amherst, ma",9/26/22 22:24,Plant_doc,,817,444,0,1,@newtgingrich Why would Oz live in NJ but run for Senate in PA? So many questions!,"amherst, ma"
4186,1.57E+18,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FLpennsylvania, usa",9/26/22 22:24,outinspace76,,4152,1127,80,0,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL","pennsylvania, usa"
4187,1.57E+18,"@BrianKarem Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:23,marianapeba,,93,32,0,0,"@BrianKarem Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4188,1.57E+18,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FLwny",9/26/22 22:21,_patmcgroin,,6497,5977,80,0,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",wny
4189,1.57E+18,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceÃ¢â‚¬Â¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, NewtÃ¢â‚¬â„¢s an idiot. https://t.co/lw0ISbQzce",9/26/22 22:21,elizabe53308895,,447,275,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceÃ¢â‚¬Â¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, NewtÃ¢â‚¬â„¢s an idiot. https://t.co/lw0ISbQzce",
4190,1.57E+18,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FLfollewed by palmer report",9/26/22 22:20,FMFord,,4990,2606,80,0,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",follewed by palmer report
4191,1.57E+18,"@TheDemocrats Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:20,marianapeba,,93,32,0,0,"@TheDemocrats Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4192,1.57E+18,"@PalmerReport Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FLsaratoga springs, ny",9/26/22 22:20,FrancesMathies1,,2665,1512,10,0,"@PalmerReport Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL","saratoga springs, ny"
4193,1.57E+18,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceÃ¢â‚¬Â¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, NewtÃ¢â‚¬â„¢s an idiot. https://t.co/lw0ISbQzcelouisville, kentucky",9/26/22 22:18,Mr_KNE,,2112,542,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceÃ¢â‚¬Â¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, NewtÃ¢â‚¬â„¢s an idiot. https://t.co/lw0ISbQzce","louisville, kentucky"
4194,1.57E+18,"@ProjectLincoln Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:18,marianapeba,,93,32,3,1,"@ProjectLincoln Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4195,1.57E+18,"Missed the point. ItÃ¢â‚¬â„¢s not his religion, itÃ¢â‚¬â„¢s his dual citizenship:

Ã¢â‚¬Ëœincluding one that suggested Americans should be fearful of Muslims serving in Congress. Oz, if elected, would be the first Muslim to serve in the Senate.Ã¢â‚¬â„¢ https://t.co/6IZhCfuL01",9/26/22 22:18,manuel2058,,119,65,2,0,"Missed the point. ItÃ¢â‚¬â„¢s not his religion, itÃ¢â‚¬â„¢s his dual citizenship:

Ã¢â‚¬Ëœincluding one that suggested Americans should be fearful of Muslims serving in Congress. Oz, if elected, would be the first Muslim to serve in the Senate.Ã¢â‚¬â„¢ https://t.co/6IZhCfuL01",
4196,1.57E+18,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FLcolumbus, oh",9/26/22 22:16,EdwardLasseigne,,5000,503,80,0,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL","columbus, oh"
4197,1.57E+18,Dr Oz has his issues. But if the press and media truly gave it all a fair shake in this election. Don't see how PA goes Dem in this Senate race. https://t.co/185I6nnDRGcarolina coast --- ilm | myr,9/26/22 22:16,JoeCats19,,2024,2260,0,1,Dr Oz has his issues. But if the press and media truly gave it all a fair shake in this election. Don't see how PA goes Dem in this Senate race. https://t.co/185I6nnDRG,carolina coast --- ilm | myr
4198,1.57E+18,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John FettermanÃ¢â‚¬â„¢s tattoos. ItÃ¢â‚¬â„¢s also a sign that the GOP has no ideas to actually help people.stalking zimmerman",9/26/22 22:16,miamidecor,,8140,7410,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John FettermanÃ¢â‚¬â„¢s tattoos. ItÃ¢â‚¬â„¢s also a sign that the GOP has no ideas to actually help people.",stalking zimmerman
4199,1.57E+18,"""...When casting their ballots, voters consider personality, party allegiance, character traits and other factors. In PA's Senate election, a candidateÃ¢â‚¬â„¢s personal health has come to the fore...
https://t.co/EKHRQgJRcG",9/26/22 22:16,KassimSantone,,315,11,72,0,"""...When casting their ballots, voters consider personality, party allegiance, character traits and other factors. In PA's Senate election, a candidateÃ¢â‚¬â„¢s personal health has come to the fore...
https://t.co/EKHRQgJRcG",
4200,1.57E+18,@AxlGooner @PosterTubs @Pennthusiast Mastriano should have just convinced Corman to let him run for President Pro Tempore of the PA State Senate. No one would have given a shit about that positionÃ‚Â and Barletta would have been the Gov nominee.hell,9/26/22 22:16,SwitchAtoll,,155,1033,0,3,@AxlGooner @PosterTubs @Pennthusiast Mastriano should have just convinced Corman to let him run for President Pro Tempore of the PA State Senate. No one would have given a shit about that positionÃ‚Â and Barletta would have been the Gov nominee.,hell
4201,1.57E+18,"@realTuckFrumper If the democrats win more seats she'll switch to republican. 

We need more than 2 senate seats.",9/26/22 22:16,SteveD__PA,,603,536,1,7,"@realTuckFrumper If the democrats win more seats she'll switch to republican. 

We need more than 2 senate seats.",
4202,1.57E+18,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John FettermanÃ¢â‚¬â„¢s tattoos. ItÃ¢â‚¬â„¢s also a sign that the GOP has no ideas to actually help people.joliet, il",9/26/22 22:15,Sylvaners,,11066,10753,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John FettermanÃ¢â‚¬â„¢s tattoos. ItÃ¢â‚¬â„¢s also a sign that the GOP has no ideas to actually help people.","joliet, il"
4203,1.57E+18,"@PillowFightCo @JoJoFromJerz Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FLcolorado, usa",9/26/22 22:15,mj_cusick,,1110,362,1,0,"@PillowFightCo @JoJoFromJerz Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL","colorado, usa"
